source_node_id,target_node_id,relationship_type,evidence
229,5,herb_has_action,inferred
229,7,herb_has_action,inferred
230,1,herb_has_action,inferred
230,2,herb_has_action,inferred
230,5,herb_has_action,inferred
230,6,herb_has_action,inferred
230,8,herb_has_action,inferred
231,1,herb_has_action,inferred
231,4,herb_has_action,inferred
231,6,herb_has_action,inferred
231,7,herb_has_action,inferred
231,8,herb_has_action,inferred
231,2,herb_has_action,prabhava
232,1,herb_has_action,inferred
232,4,herb_has_action,inferred
232,5,herb_has_action,inferred
233,2,herb_has_action,inferred
233,3,herb_has_action,inferred
233,5,herb_has_action,inferred
233,6,herb_has_action,inferred
233,7,herb_has_action,inferred
234,1,herb_has_action,inferred
234,2,herb_has_action,inferred
234,7,herb_has_action,inferred
235,5,herb_has_action,inferred
235,7,herb_has_action,inferred
236,1,herb_has_action,inferred
236,3,herb_has_action,inferred
236,6,herb_has_action,inferred
236,7,herb_has_action,inferred
237,1,herb_has_action,inferred
238,3,herb_has_action,inferred
238,10,herb_has_action,prabhava
239,3,herb_has_action,inferred
239,7,herb_has_action,inferred
240,2,herb_has_action,inferred
240,3,herb_has_action,inferred
240,4,herb_has_action,inferred
241,6,herb_has_action,inferred
241,2,herb_has_action,prabhava
242,1,herb_has_action,inferred
242,3,herb_has_action,inferred
242,4,herb_has_action,inferred
242,5,herb_has_action,inferred
242,8,herb_has_action,inferred
243,1,herb_has_action,inferred
243,5,herb_has_action,inferred
244,2,herb_has_action,inferred
244,5,herb_has_action,inferred
244,6,herb_has_action,inferred
245,6,herb_has_action,inferred
245,8,herb_has_action,inferred
246,6,herb_has_action,inferred
247,4,herb_has_action,inferred
247,5,herb_has_action,inferred
247,6,herb_has_action,inferred
247,3,herb_has_action,prabhava
248,3,herb_has_action,inferred
248,7,herb_has_action,inferred
249,6,herb_has_action,inferred
249,8,herb_has_action,inferred
249,10,herb_has_action,prabhava
250,2,herb_has_action,inferred
250,4,herb_has_action,inferred
250,8,herb_has_action,inferred
251,2,herb_has_action,inferred
251,5,herb_has_action,inferred
251,6,herb_has_action,inferred
251,7,herb_has_action,inferred
252,1,herb_has_action,inferred
252,2,herb_has_action,inferred
252,3,herb_has_action,inferred
252,4,herb_has_action,inferred
252,5,herb_has_action,inferred
252,7,herb_has_action,inferred
253,1,herb_has_action,inferred
253,2,herb_has_action,inferred
253,3,herb_has_action,inferred
253,6,herb_has_action,inferred
254,1,herb_has_action,inferred
254,3,herb_has_action,inferred
254,5,herb_has_action,inferred
254,7,herb_has_action,inferred
254,8,herb_has_action,inferred
255,1,herb_has_action,inferred
255,5,herb_has_action,inferred
255,6,herb_has_action,inferred
256,4,herb_has_action,inferred
256,6,herb_has_action,inferred
257,1,herb_has_action,inferred
257,2,herb_has_action,inferred
257,4,herb_has_action,inferred
257,5,herb_has_action,inferred
257,6,herb_has_action,inferred
258,5,herb_has_action,inferred
258,6,herb_has_action,inferred
259,2,herb_has_action,inferred
259,4,herb_has_action,inferred
259,6,herb_has_action,inferred
260,2,herb_has_action,inferred
261,5,herb_has_action,inferred
261,6,herb_has_action,inferred
261,7,herb_has_action,inferred
261,8,herb_has_action,inferred
261,10,herb_has_action,prabhava
262,1,herb_has_action,inferred
262,2,herb_has_action,inferred
262,3,herb_has_action,inferred
262,7,herb_has_action,inferred
262,8,herb_has_action,inferred
263,3,herb_has_action,inferred
263,4,herb_has_action,inferred
263,6,herb_has_action,inferred
263,2,herb_has_action,prabhava
264,4,herb_has_action,inferred
264,5,herb_has_action,inferred
264,6,herb_has_action,inferred
265,1,herb_has_action,inferred
265,4,herb_has_action,inferred
265,5,herb_has_action,inferred
265,6,herb_has_action,inferred
265,7,herb_has_action,inferred
265,8,herb_has_action,inferred
266,4,herb_has_action,inferred
266,6,herb_has_action,inferred
267,3,herb_has_action,inferred
267,5,herb_has_action,inferred
267,6,herb_has_action,inferred
268,3,herb_has_action,inferred
268,4,herb_has_action,inferred
269,1,herb_has_action,inferred
269,3,herb_has_action,inferred
269,4,herb_has_action,inferred
269,6,herb_has_action,inferred
269,8,herb_has_action,inferred
270,3,herb_has_action,inferred
270,4,herb_has_action,inferred
270,5,herb_has_action,inferred
270,6,herb_has_action,inferred
270,7,herb_has_action,inferred
271,3,herb_has_action,inferred
271,4,herb_has_action,inferred
271,5,herb_has_action,inferred
271,6,herb_has_action,inferred
271,8,herb_has_action,inferred
272,2,herb_has_action,inferred
272,4,herb_has_action,inferred
272,5,herb_has_action,inferred
272,6,herb_has_action,inferred
272,7,herb_has_action,inferred
273,2,herb_has_action,inferred
273,3,herb_has_action,inferred
273,5,herb_has_action,inferred
273,7,herb_has_action,inferred
274,1,herb_has_action,inferred
274,7,herb_has_action,inferred
274,8,herb_has_action,inferred
274,2,herb_has_action,prabhava
275,2,herb_has_action,inferred
275,3,herb_has_action,inferred
275,6,herb_has_action,inferred
275,8,herb_has_action,inferred
275,10,herb_has_action,prabhava
276,1,herb_has_action,inferred
276,2,herb_has_action,inferred
276,6,herb_has_action,inferred
276,8,herb_has_action,inferred
276,3,herb_has_action,prabhava
277,1,herb_has_action,inferred
277,3,herb_has_action,inferred
277,4,herb_has_action,inferred
277,5,herb_has_action,inferred
278,6,herb_has_action,inferred
278,8,herb_has_action,inferred
279,2,herb_has_action,inferred
279,6,herb_has_action,inferred
280,3,herb_has_action,inferred
280,4,herb_has_action,inferred
281,2,herb_has_action,inferred
281,7,herb_has_action,inferred
282,2,herb_has_action,inferred
283,1,herb_has_action,inferred
283,4,herb_has_action,inferred
283,5,herb_has_action,inferred
284,2,herb_has_action,inferred
284,5,herb_has_action,inferred
284,8,herb_has_action,inferred
285,1,herb_has_action,inferred
285,6,herb_has_action,inferred
285,7,herb_has_action,inferred
286,4,herb_has_action,inferred
286,5,herb_has_action,inferred
286,7,herb_has_action,inferred
287,1,herb_has_action,inferred
287,10,herb_has_action,prabhava
288,1,herb_has_action,inferred
288,5,herb_has_action,inferred
288,7,herb_has_action,inferred
289,3,herb_has_action,inferred
289,4,herb_has_action,inferred
289,5,herb_has_action,inferred
290,1,herb_has_action,inferred
290,7,herb_has_action,inferred
291,1,herb_has_action,inferred
291,4,herb_has_action,inferred
291,8,herb_has_action,inferred
292,2,herb_has_action,inferred
293,1,herb_has_action,inferred
293,5,herb_has_action,inferred
293,8,herb_has_action,inferred
293,2,herb_has_action,prabhava
294,1,herb_has_action,inferred
294,5,herb_has_action,inferred
294,7,herb_has_action,inferred
295,2,herb_has_action,inferred
295,7,herb_has_action,inferred
295,8,herb_has_action,inferred
295,3,herb_has_action,prabhava
296,1,herb_has_action,inferred
296,3,herb_has_action,inferred
296,7,herb_has_action,inferred
296,8,herb_has_action,inferred
297,2,herb_has_action,inferred
297,4,herb_has_action,inferred
297,7,herb_has_action,inferred
297,8,herb_has_action,inferred
298,1,herb_has_action,inferred
298,2,herb_has_action,inferred
298,6,herb_has_action,inferred
299,2,herb_has_action,inferred
299,3,herb_has_action,inferred
300,1,herb_has_action,inferred
300,4,herb_has_action,inferred
300,3,herb_has_action,prabhava
301,2,herb_has_action,inferred
302,1,herb_has_action,inferred
302,7,herb_has_action,inferred
302,2,herb_has_action,prabhava
303,1,herb_has_action,inferred
303,2,herb_has_action,inferred
303,5,herb_has_action,inferred
303,7,herb_has_action,inferred
304,3,herb_has_action,inferred
304,7,herb_has_action,inferred
304,10,herb_has_action,prabhava
305,1,herb_has_action,inferred
305,2,herb_has_action,inferred
305,5,herb_has_action,inferred
306,2,herb_has_action,inferred
306,5,herb_has_action,inferred
307,3,herb_has_action,inferred
307,4,herb_has_action,inferred
307,5,herb_has_action,inferred
307,6,herb_has_action,inferred
307,8,herb_has_action,inferred
308,1,herb_has_action,inferred
308,2,herb_has_action,inferred
308,3,herb_has_action,inferred
308,4,herb_has_action,inferred
308,8,herb_has_action,inferred
309,5,herb_has_action,inferred
309,6,herb_has_action,inferred
309,8,herb_has_action,inferred
310,1,herb_has_action,inferred
310,2,herb_has_action,inferred
310,3,herb_has_action,inferred
310,5,herb_has_action,inferred
310,6,herb_has_action,inferred
310,7,herb_has_action,inferred
310,8,herb_has_action,inferred
311,1,herb_has_action,inferred
311,7,herb_has_action,inferred
311,8,herb_has_action,inferred
312,1,herb_has_action,inferred
312,3,herb_has_action,inferred
312,4,herb_has_action,inferred
312,8,herb_has_action,inferred
313,1,herb_has_action,inferred
313,3,herb_has_action,inferred
313,5,herb_has_action,inferred
313,6,herb_has_action,inferred
314,1,herb_has_action,inferred
314,3,herb_has_action,inferred
314,5,herb_has_action,inferred
314,6,herb_has_action,inferred
315,5,herb_has_action,inferred
315,8,herb_has_action,inferred
316,1,herb_has_action,inferred
316,3,herb_has_action,inferred
316,4,herb_has_action,inferred
317,1,herb_has_action,inferred
317,4,herb_has_action,inferred
317,5,herb_has_action,inferred
317,10,herb_has_action,prabhava
318,4,herb_has_action,inferred
318,8,herb_has_action,inferred
319,1,herb_has_action,inferred
319,3,herb_has_action,inferred
320,4,herb_has_action,inferred
320,6,herb_has_action,inferred
321,5,herb_has_action,inferred
321,6,herb_has_action,inferred
322,2,herb_has_action,inferred
322,3,herb_has_action,inferred
322,4,herb_has_action,inferred
322,5,herb_has_action,inferred
322,7,herb_has_action,inferred
322,8,herb_has_action,inferred
323,1,herb_has_action,inferred
323,4,herb_has_action,inferred
323,6,herb_has_action,inferred
323,7,herb_has_action,inferred
324,2,herb_has_action,inferred
324,3,herb_has_action,inferred
324,4,herb_has_action,inferred
324,6,herb_has_action,inferred
325,1,herb_has_action,inferred
325,5,herb_has_action,inferred
325,7,herb_has_action,inferred
326,1,herb_has_action,inferred
326,3,herb_has_action,inferred
326,5,herb_has_action,inferred
327,1,herb_has_action,inferred
327,7,herb_has_action,inferred
327,8,herb_has_action,inferred
328,1,herb_has_action,inferred
328,3,herb_has_action,inferred
328,5,herb_has_action,inferred
329,1,herb_has_action,inferred
329,2,herb_has_action,inferred
329,3,herb_has_action,inferred
329,6,herb_has_action,inferred
330,2,herb_has_action,inferred
330,6,herb_has_action,inferred
330,8,herb_has_action,inferred
331,5,herb_has_action,inferred
331,6,herb_has_action,inferred
331,7,herb_has_action,inferred
331,3,herb_has_action,prabhava
332,4,herb_has_action,inferred
332,6,herb_has_action,inferred
332,8,herb_has_action,inferred
333,1,herb_has_action,inferred
333,6,herb_has_action,inferred
334,5,herb_has_action,inferred
334,7,herb_has_action,inferred
334,2,herb_has_action,prabhava
335,3,herb_has_action,inferred
335,6,herb_has_action,inferred
336,4,herb_has_action,inferred
336,6,herb_has_action,inferred
337,1,herb_has_action,inferred
337,3,herb_has_action,inferred
337,6,herb_has_action,inferred
337,2,herb_has_action,prabhava
338,2,herb_has_action,inferred
338,4,herb_has_action,inferred
338,5,herb_has_action,inferred
338,7,herb_has_action,inferred
338,8,herb_has_action,inferred
339,4,herb_has_action,inferred
339,3,herb_has_action,prabhava
340,1,herb_has_action,inferred
340,3,herb_has_action,inferred
340,4,herb_has_action,inferred
340,5,herb_has_action,inferred
340,8,herb_has_action,inferred
341,1,herb_has_action,inferred
341,3,herb_has_action,inferred
341,5,herb_has_action,inferred
341,6,herb_has_action,inferred
342,3,herb_has_action,inferred
342,5,herb_has_action,inferred
342,8,herb_has_action,inferred
343,2,herb_has_action,inferred
343,7,herb_has_action,inferred
344,5,herb_has_action,inferred
344,6,herb_has_action,inferred
344,7,herb_has_action,inferred
344,8,herb_has_action,inferred
344,3,herb_has_action,prabhava
345,3,herb_has_action,inferred
346,1,herb_has_action,inferred
346,5,herb_has_action,inferred
346,6,herb_has_action,inferred
346,7,herb_has_action,inferred
346,8,herb_has_action,inferred
347,1,herb_has_action,inferred
347,2,herb_has_action,inferred
347,6,herb_has_action,inferred
347,7,herb_has_action,inferred
347,8,herb_has_action,inferred
348,3,herb_has_action,inferred
349,5,herb_has_action,inferred
349,3,herb_has_action,prabhava
350,2,herb_has_action,inferred
350,3,herb_has_action,prabhava
351,3,herb_has_action,inferred
351,6,herb_has_action,inferred
351,7,herb_has_action,inferred
351,8,herb_has_action,inferred
351,2,herb_has_action,prabhava
352,1,herb_has_action,inferred
352,3,herb_has_action,inferred
352,4,herb_has_action,inferred
352,5,herb_has_action,inferred
353,1,herb_has_action,inferred
353,4,herb_has_action,inferred
353,5,herb_has_action,inferred
354,1,herb_has_action,inferred
354,4,herb_has_action,inferred
355,4,herb_has_action,inferred
355,5,herb_has_action,inferred
355,8,herb_has_action,inferred
356,1,herb_has_action,inferred
356,2,herb_has_action,inferred
356,5,herb_has_action,inferred
356,8,herb_has_action,inferred
357,2,herb_has_action,inferred
357,6,herb_has_action,inferred
357,10,herb_has_action,prabhava
358,1,herb_has_action,inferred
358,2,herb_has_action,inferred
358,3,herb_has_action,inferred
358,4,herb_has_action,inferred
359,4,herb_has_action,inferred
359,5,herb_has_action,inferred
360,3,herb_has_action,inferred
360,4,herb_has_action,inferred
360,8,herb_has_action,inferred
361,2,herb_has_action,inferred
361,5,herb_has_action,inferred
361,6,herb_has_action,inferred
361,7,herb_has_action,inferred
362,5,herb_has_action,inferred
362,7,herb_has_action,inferred
362,8,herb_has_action,inferred
362,2,herb_has_action,prabhava
363,2,herb_has_action,inferred
363,7,herb_has_action,inferred
363,10,herb_has_action,prabhava
364,1,herb_has_action,inferred
364,2,herb_has_action,inferred
364,5,herb_has_action,inferred
364,3,herb_has_action,prabhava
365,3,herb_has_action,inferred
365,8,herb_has_action,inferred
366,1,herb_has_action,inferred
366,2,herb_has_action,inferred
366,4,herb_has_action,inferred
366,5,herb_has_action,inferred
366,6,herb_has_action,inferred
366,8,herb_has_action,inferred
367,1,herb_has_action,inferred
367,2,herb_has_action,inferred
367,6,herb_has_action,inferred
367,7,herb_has_action,inferred
367,3,herb_has_action,prabhava
368,3,herb_has_action,inferred
368,4,herb_has_action,inferred
368,6,herb_has_action,inferred
368,7,herb_has_action,inferred
369,2,herb_has_action,inferred
369,3,herb_has_action,inferred
369,4,herb_has_action,inferred
369,5,herb_has_action,inferred
369,6,herb_has_action,inferred
369,7,herb_has_action,inferred
370,3,herb_has_action,inferred
370,5,herb_has_action,inferred
370,7,herb_has_action,inferred
370,8,herb_has_action,inferred
371,2,herb_has_action,inferred
371,3,herb_has_action,inferred
371,6,herb_has_action,inferred
372,2,herb_has_action,inferred
372,5,herb_has_action,inferred
372,7,herb_has_action,inferred
373,1,herb_has_action,inferred
373,6,herb_has_action,inferred
373,8,herb_has_action,inferred
374,2,herb_has_action,inferred
374,5,herb_has_action,inferred
374,7,herb_has_action,inferred
375,2,herb_has_action,inferred
375,5,herb_has_action,inferred
375,3,herb_has_action,prabhava
376,2,herb_has_action,inferred
376,6,herb_has_action,inferred
377,2,herb_has_action,inferred
377,6,herb_has_action,inferred
377,8,herb_has_action,inferred
377,3,herb_has_action,prabhava
378,1,herb_has_action,inferred
378,4,herb_has_action,inferred
378,6,herb_has_action,inferred
378,7,herb_has_action,inferred
378,8,herb_has_action,inferred
379,6,herb_has_action,inferred
379,8,herb_has_action,inferred
380,2,herb_has_action,inferred
380,6,herb_has_action,inferred
381,4,herb_has_action,inferred
381,6,herb_has_action,inferred
381,3,herb_has_action,prabhava
382,2,herb_has_action,inferred
382,3,herb_has_action,inferred
382,4,herb_has_action,inferred
382,5,herb_has_action,inferred
382,8,herb_has_action,inferred
382,10,herb_has_action,prabhava
383,5,herb_has_action,inferred
384,1,herb_has_action,inferred
384,4,herb_has_action,inferred
384,6,herb_has_action,inferred
384,8,herb_has_action,inferred
384,3,herb_has_action,prabhava
385,7,herb_has_action,inferred
386,2,herb_has_action,inferred
386,3,herb_has_action,inferred
386,5,herb_has_action,inferred
386,6,herb_has_action,inferred
387,1,herb_has_action,inferred
387,4,herb_has_action,inferred
387,5,herb_has_action,inferred
387,7,herb_has_action,inferred
387,2,herb_has_action,prabhava
388,3,herb_has_action,inferred
388,5,herb_has_action,inferred
388,6,herb_has_action,inferred
388,7,herb_has_action,inferred
388,8,herb_has_action,inferred
389,3,herb_has_action,inferred
389,4,herb_has_action,inferred
389,2,herb_has_action,prabhava
390,5,herb_has_action,inferred
390,6,herb_has_action,inferred
390,7,herb_has_action,inferred
390,8,herb_has_action,inferred
391,4,herb_has_action,inferred
391,7,herb_has_action,inferred
391,3,herb_has_action,prabhava
392,6,herb_has_action,inferred
392,7,herb_has_action,inferred
392,10,herb_has_action,prabhava
393,1,herb_has_action,inferred
394,1,herb_has_action,inferred
395,4,herb_has_action,inferred
395,6,herb_has_action,inferred
395,7,herb_has_action,inferred
396,2,herb_has_action,inferred
397,4,herb_has_action,inferred
398,1,herb_has_action,inferred
398,2,herb_has_action,inferred
398,4,herb_has_action,inferred
399,1,herb_has_action,inferred
399,3,herb_has_action,inferred
400,1,herb_has_action,inferred
400,4,herb_has_action,inferred
400,5,herb_has_action,inferred
400,8,herb_has_action,inferred
401,2,herb_has_action,inferred
401,3,herb_has_action,inferred
402,6,herb_has_action,inferred
402,7,herb_has_action,inferred
402,8,herb_has_action,inferred
403,8,herb_has_action,inferred
403,2,herb_has_action,prabhava
404,1,herb_has_action,inferred
404,3,herb_has_action,inferred
404,4,herb_has_action,inferred
404,7,herb_has_action,inferred
405,1,herb_has_action,inferred
405,8,herb_has_action,inferred
406,1,herb_has_action,inferred
406,4,herb_has_action,inferred
406,6,herb_has_action,inferred
406,8,herb_has_action,inferred
406,3,herb_has_action,prabhava
407,5,herb_has_action,inferred
407,6,herb_has_action,inferred
407,7,herb_has_action,inferred
408,1,herb_has_action,inferred
408,6,herb_has_action,inferred
409,3,herb_has_action,inferred
409,7,herb_has_action,inferred
410,1,herb_has_action,inferred
410,4,herb_has_action,inferred
410,5,herb_has_action,inferred
410,10,herb_has_action,prabhava
411,7,herb_has_action,inferred
411,8,herb_has_action,inferred
412,1,herb_has_action,inferred
412,4,herb_has_action,inferred
412,8,herb_has_action,inferred
413,3,herb_has_action,inferred
413,5,herb_has_action,inferred
413,7,herb_has_action,inferred
413,8,herb_has_action,inferred
